scenario_id,step,wave_H_m,wind_V_ms,water_depth_m,scour_depth_m
69,22,6.997,15.15,31.26,6.11
69,23,7.244,15.05,31.26,6.188
69,24,7.522,15.03,31.26,6.245
69,25,7.52,15.68,31.26,6.298
69,26,7.802,15.78,31.26,6.28
69,27,7.741,16.23,31.26,6.367
69,28,7.905,16.68,31.26,6.364
69,29,8.167,16.84,31.26,6.406
70,0,1.318,3.17,13.94,1.263
70,1,1.237,3.59,13.94,2.052
70,2,1.316,3.79,13.94,2.787
70,3,1.372,3.47,13.94,3.406
70,4,1.511,4.18,13.94,4.042
70,5,1.396,4.11,13.94,4.557
70,6,1.583,4.6,13.94,5.039
70,7,1.487,4.78,13.94,5.431
70,8,1.825,4.55,13.94,5.864
70,9,1.604,5.06,13.94,6.185
70,10,1.652,4.79,13.94,6.496
70,11,1.852,5.6,13.94,6.805
70,12,1.862,5.13,13.94,7.062
70,13,1.943,5.64,13.94,7.265
70,14,1.99,5.64,13.94,7.532
70,15,1.915,5.56,13.94,7.716
70,16,2.242,6.3,13.94,7.861
70,17,2.227,6.01,13.94,8.011
70,18,2.33,5.85,13.94,8.147
70,19,2.198,5.66,13.94,8.234
70,20,2.349,6.42,13.94,8.38
70,21,2.384,7.26,13.94,8.481
70,22,2.533,7.39,13.94,8.559
70,23,2.593,6.96,13.94,8.647
70,24,2.553,7.23,13.94,8.679
70,25,2.439,7.37,13.94,8.772
70,26,2.825,7.27,13.94,8.873
70,27,2.759,7.55,13.94,8.944
70,28,2.7,8.29,13.94,8.939
70,29,2.858,8.31,13.94,9.006
71,0,2.832,12.55,30.02,0.17
71,1,3.232,12.67,30.02,1.048
71,2,3.124,13.7,30.02,1.893
71,3,3.393,13.58,30.02,2.619
71,4,3.583,15.13,30.02,3.311
71,5,3.807,15.55,30.02,3.864
71,6,3.858,15.67,30.02,4.41
71,7,4.054,17.16,30.02,4.927
71,8,4.132,16.74,30.02,5.365
71,9,4.276,18.04,30.02,5.76
71,10,4.431,18.65,30.02,6.131
71,11,4.548,18.71,30.02,6.425
71,12,4.542,19.68,30.02,6.708
71,13,4.778,19.8,30.02,6.988
71,14,5.023,20.04,30.02,7.228
71,15,5.118,21.17,30.02,7.444
71,16,5.271,21.91,30.02,7.668
71,17,5.399,22.89,30.02,7.832
71,18,5.489,23.32,30.02,7.984
71,19,5.67,23.93,30.02,8.119
71,20,5.832,24.2,30.02,8.234
71,21,6.007,24.94,30.02,8.34
71,22,6.19,25.43,30.02,8.437
71,23,6.277,25.94,30.02,8.541
71,24,6.336,26.73,30.02,8.638
71,25,6.443,27.53,30.02,8.692
71,26,6.987,27.94,30.02,8.787
71,27,6.758,28.62,30.02,8.841
71,28,6.963,29.52,30.02,8.893
71,29,7.211,29.77,30.02,8.975
72,0,0.751,7.62,36.67,0.168
72,1,0.802,8.57,36.67,1.142
72,2,0.74,8.87,36.67,1.944
72,3,0.842,9.27,36.67,2.754
72,4,0.859,9.75,36.67,3.449
72,5,0.856,10.09,36.67,4.023
72,6,0.947,10.35,36.67,4.582
72,7,1.062,11.44,36.67,5.074
72,8,0.989,10.73,36.67,5.561
72,9,1.024,11.32,36.67,5.961
72,10,1.167,12.17,36.67,6.33
72,11,1.191,12.31,36.67,6.66
72,12,1.287,12.89,36.67,6.946
72,13,0.988,13.1,36.67,7.258
72,14,1.289,13.84,36.67,7.484
72,15,1.293,13.52,36.67,7.674
72,16,1.179,14.61,36.67,7.881
72,17,1.327,14.94,36.67,8.056
72,18,1.441,14.62,36.67,8.262
72,19,1.288,15.56,36.67,8.393
72,20,1.449,15.74,36.67,8.507
72,21,1.527,15.96,36.67,8.662
72,22,1.367,15.96,36.67,8.763
72,23,1.495,16.61,36.67,8.825
72,24,1.573,17.51,36.67,8.908
72,25,1.498,17.93,36.67,8.987
72,26,1.524,18.01,36.67,9.045
72,27,1.633,18.71,36.67,9.162
72,28,1.761,19.13,36.67,9.165
72,29,1.78,19.28,36.67,9.254
73,0,3.63,9.29,22.77,0.473
73,1,3.961,10.1,22.77,1.386
73,2,3.991,10.57,22.77,2.269
73,3,4.093,11.08,22.77,2.96
73,4,4.397,11.6,22.77,3.674
73,5,4.726,11.39,22.77,4.282
73,6,4.858,12.1,22.77,4.867
73,7,4.972,12.15,22.77,5.356
73,8,5.11,13.4,22.77,5.767
73,9,5.292,13.57,22.77,6.234
73,10,5.521,14.22,22.77,6.586
73,11,5.583,14.11,22.77,6.887
73,12,5.834,15.43,22.77,7.2
73,13,6.027,15.11,22.77,7.45
73,14,6.093,16.16,22.77,7.716
73,15,6.324,16.42,22.77,7.941
73,16,6.628,16.79,22.77,8.129
73,17,6.767,17.22,22.77,8.305
73,18,6.915,17.57,22.77,8.442
73,19,7.034,18.61,22.77,8.626
73,20,7.462,18.69,22.77,8.712
73,21,7.4,18.76,22.77,8.869
73,22,7.688,19.48,22.77,8.938
73,23,7.794,20.1,22.77,9.071
73,24,8.026,20.79,22.77,9.156
73,25,8.247,20.79,22.77,9.242
73,26,8.244,21.27,22.77,9.322
73,27,8.56,21.9,22.77,9.389
73,28,8.859,22.61,22.77,9.393
73,29,9.095,22.4,22.77,9.475
74,0,0.771,6.72,22.41,1.189
74,1,0.826,6.75,22.41,1.811
74,2,1.081,7.1,22.41,2.386
74,3,1.011,8.12,22.41,2.938
74,4,0.873,7.78,22.41,3.415
74,5,0.911,8.38,22.41,3.835
74,6,1.106,8.69,22.41,4.269
74,7,0.948,8.43,22.41,4.618
74,8,1.195,8.55,22.41,4.899
74,9,1.158,9.67,22.41,5.212
74,10,1.214,9.41,22.41,5.463
74,11,1.174,9.56,22.41,5.676
74,12,1.175,10.68,22.41,5.892
74,13,1.422,10.38,22.41,6.085
74,14,1.289,10.77,22.41,6.281
74,15,1.31,11.92,22.41,6.428
74,16,1.381,11.14,22.41,6.558
74,17,1.446,11.58,22.41,6.695
74,18,1.362,12.14,22.41,6.831
74,19,1.446,12.52,22.41,6.926
74,20,1.479,12.64,22.41,7.031
74,21,1.663,12.88,22.41,7.09
74,22,1.528,14.0,22.41,7.202
74,23,1.478,13.94,22.41,7.244
74,24,1.495,14.35,22.41,7.289
74,25,1.583,14.45,22.41,7.356
74,26,1.904,14.9,22.41,7.378
74,27,1.807,15.41,22.41,7.442
74,28,1.893,15.15,22.41,7.497
74,29,1.935,15.84,22.41,7.537
75,0,3.705,8.19,23.29,0.45
75,1,3.871,8.83,23.29,1.236
75,2,4.161,9.33,23.29,1.829
75,3,4.25,9.15,23.29,2.386
75,4,4.554,9.86,23.29,2.973
75,5,4.655,9.1,23.29,3.439
75,6,4.71,10.75,23.29,3.862
75,7,4.9,10.46,23.29,4.236
75,8,5.056,10.99,23.29,4.603
75,9,5.429,11.58,23.29,4.944
75,10,5.445,11.78,23.29,5.2
75,11,5.585,12.27,23.29,5.423
75,12,5.875,13.07,23.29,5.615
75,13,6.012,12.87,23.29,5.9
75,14,6.23,13.04,23.29,6.061
75,15,6.568,14.3,23.29,6.249
75,16,6.649,14.3,23.29,6.388
75,17,6.739,15.1,23.29,6.524
75,18,6.774,15.17,23.29,6.651
75,19,7.043,14.9,23.29,6.765
75,20,7.343,15.87,23.29,6.895
75,21,7.334,15.77,23.29,6.982
75,22,7.843,16.45,23.29,7.029
75,23,7.809,16.81,23.29,7.106
75,24,7.991,16.73,23.29,7.202
75,25,8.098,17.36,23.29,7.275
75,26,8.393,18.65,23.29,7.33
75,27,8.407,18.45,23.29,7.338
75,28,8.917,18.71,23.29,7.422
75,29,9.011,19.69,23.29,7.406
76,0,2.316,11.81,12.47,0.609
76,1,2.186,12.47,12.47,1.481
76,2,2.453,13.37,12.47,2.204
76,3,2.66,13.53,12.47,2.986
76,4,2.705,14.0,12.47,3.6
76,5,2.653,14.13,12.47,4.155
76,6,2.795,15.1,12.47,4.634
76,7,2.922,15.67,12.47,5.114
76,8,3.014,16.58,12.47,5.547
76,9,3.334,16.92,12.47,5.884
76,10,3.096,18.33,12.47,6.242
76,11,3.461,17.94,12.47,6.569
76,12,3.373,19.25,12.47,6.796
76,13,3.514,19.48,12.47,7.081
76,14,3.516,20.23,12.47,7.263
76,15,3.769,20.79,12.47,7.481
76,16,4.082,20.47,12.47,7.671
76,17,4.064,21.71,12.47,7.856
76,18,4.025,22.21,12.47,7.98
76,19,4.354,22.52,12.47,8.13
76,20,4.482,23.58,12.47,8.234
76,21,4.477,24.53,12.47,8.345
76,22,4.777,23.79,12.47,8.479
76,23,4.763,25.01,12.47,8.519
76,24,4.856,25.37,12.47,8.637
76,25,4.814,26.34,12.47,8.693
76,26,5.064,26.8,12.47,8.746
76,27,5.13,27.29,12.47,8.792
76,28,5.268,28.25,12.47,8.846
76,29,5.254,29.11,12.47,8.901
77,0,2.081,4.96,36.76,0.449
77,1,2.086,4.14,36.76,1.263
77,2,2.053,4.02,36.76,1.965
77,3,2.468,4.94,36.76,2.616
77,4,2.317,5.45,36.76,3.205
77,5,2.578,5.41,36.76,3.744
77,6,2.701,5.85,36.76,4.224
77,7,2.8,5.5,36.76,4.612
77,8,2.839,5.59,36.76,5.022
77,9,2.994,6.01,36.76,5.401
77,10,3.114,6.08,36.76,5.665
77,11,3.24,6.57,36.76,5.977
77,12,3.44,6.87,36.76,6.228
77,13,3.39,7.09,36.76,6.451
77,14,3.473,7.13,36.76,6.702
77,15,3.475,7.25,36.76,6.858
77,16,3.71,7.62,36.76,7.057
77,17,3.833,6.99,36.76,7.18
77,18,3.846,7.85,36.76,7.326
77,19,4.02,8.0,36.76,7.43
77,20,4.036,8.25,36.76,7.542
77,21,4.232,8.36,36.76,7.662
77,22,4.356,8.72,36.76,7.754
77,23,4.455,8.62,36.76,7.839
77,24,4.477,9.33,36.76,7.909
77,25,4.461,9.33,36.76,7.941
77,26,4.603,9.44,36.76,8.012
77,27,4.824,9.38,36.76,8.099
77,28,5.109,10.04,36.76,8.092
77,29,4.93,10.06,36.76,8.181
78,0,3.952,5.2,36.08,0.118
78,1,4.04,5.67,36.08,0.995
78,2,4.186,6.14,36.08,1.76
78,3,4.405,6.37,36.08,2.436
78,4,4.453,6.62,36.08,3.064
78,5,4.985,6.76,36.08,3.635
78,6,4.815,7.3,36.08,4.169
78,7,5.2,7.63,36.08,4.572
78,8,5.298,7.74,36.08,5.038
78,9,5.515,7.6,36.08,5.392
78,10,5.93,7.72,36.08,5.751
78,11,6.001,8.14,36.08,6.059
78,12,6.073,9.15,36.08,6.294
78,13,6.299,8.91,36.08,6.571
78,14,6.47,9.73,36.08,6.802
78,15,6.731,9.32,36.08,7.002
78,16,6.941,9.54,36.08,7.18
78,17,7.302,9.85,36.08,7.322
78,18,7.11,10.11,36.08,7.473
78,19,7.486,10.17,36.08,7.6
78,20,7.647,10.32,36.08,7.759
78,21,7.962,11.07,36.08,7.854
78,22,8.091,11.5,36.08,7.953
78,23,8.303,12.18,36.08,8.008
78,24,8.467,11.58,36.08,8.121
78,25,8.528,11.86,36.08,8.205
78,26,8.931,12.0,36.08,8.221
78,27,9.078,12.83,36.08,8.305
78,28,9.279,13.0,36.08,8.337
78,29,9.502,12.75,36.08,8.407
79,0,4.008,3.75,39.94,1.391
79,1,4.306,4.5,39.94,2.196
79,2,4.387,4.52,39.94,2.894
79,3,4.519,4.83,39.94,3.55
79,4,4.732,4.53,39.94,4.095
79,5,4.921,4.43,39.94,4.618
79,6,5.063,4.92,39.94,5.065
79,7,5.47,5.59,39.94,5.473
79,8,5.528,6.21,39.94,5.889
79,9,5.699,5.64,39.94,6.238
79,10,5.92,6.64,39.94,6.534
79,11,6.371,6.4,39.94,6.8
79,12,6.151,5.93,39.94,7.027
79,13,6.371,6.61,39.94,7.295
79,14,6.509,7.0,39.94,7.487
79,15,6.815,6.2,39.94,7.699
79,16,7.055,7.32,39.94,7.8
79,17,7.175,7.67,39.94,7.989
79,18,7.359,7.63,39.94,8.117
79,19,7.619,7.69,39.94,8.221
79,20,7.746,7.85,39.94,8.364
79,21,8.018,8.03,39.94,8.443
79,22,8.29,7.94,39.94,8.505
79,23,8.438,8.28,39.94,8.601
79,24,8.65,8.55,39.94,8.657
79,25,8.862,8.91,39.94,8.732
79,26,8.973,8.9,39.94,8.814
79,27,9.12,9.0,39.94,8.872
79,28,9.251,9.68,39.94,8.905
79,29,9.48,9.76,39.94,8.928
80,0,2.723,10.26,27.56,0.83
80,1,2.983,11.08,27.56,1.722
80,2,3.078,11.29,27.56,2.466
80,3,3.247,11.95,27.56,3.228
80,4,3.196,12.73,27.56,3.871
80,5,3.589,12.76,27.56,4.479
80,6,3.537,13.09,27.56,4.995
80,7,3.604,13.9,27.56,5.473
80,8,3.804,14.04,27.56,5.882
80,9,4.23,14.87,27.56,6.279
80,10,4.077,15.37,27.56,6.646
80,11,4.217,15.22,27.56,6.941
80,12,4.364,16.62,27.56,7.229
80,13,4.503,16.91,27.56,7.451
80,14,4.573,17.82,27.56,7.711
80,15,4.8,18.03,27.56,7.88
80,16,5.027,18.69,27.56,8.097
80,17,5.085,19.33,27.56,8.278
80,18,5.076,19.44,27.56,8.444
80,19,5.287,19.98,27.56,8.547
80,20,5.4,20.01,27.56,8.698
80,21,5.595,21.36,27.56,8.832
80,22,5.857,21.45,27.56,8.89
80,23,5.843,21.69,27.56,8.963
80,24,5.983,22.72,27.56,9.082
80,25,6.303,22.35,27.56,9.126
80,26,6.347,23.37,27.56,9.2
80,27,6.451,24.28,27.56,9.295
80,28,6.723,24.38,27.56,9.368
80,29,6.71,24.8,27.56,9.36
81,0,0.746,3.0,32.54,1.167
81,1,1.074,2.67,32.54,1.741
81,2,0.877,3.64,32.54,2.25
81,3,1.127,3.54,32.54,2.761
81,4,0.956,3.64,32.54,3.128
81,5,1.126,3.79,32.54,3.506
81,6,1.182,4.03,32.54,3.885
81,7,1.187,4.37,32.54,4.169
81,8,1.275,4.31,32.54,4.453
81,9,1.459,4.07,32.54,4.663
81,10,1.33,4.8,32.54,4.894
81,11,1.501,4.93,32.54,5.086
81,12,1.396,4.99,32.54,5.304
81,13,1.519,5.4,32.54,5.477
81,14,1.616,5.24,32.54,5.588
81,15,1.53,5.71,32.54,5.726
81,16,1.544,5.95,32.54,5.848
81,17,1.77,5.86,32.54,5.932
81,18,1.878,5.61,32.54,6.047
81,19,1.804,5.94,32.54,6.164
81,20,1.812,6.5,32.54,6.21
81,21,1.918,5.83,32.54,6.302
81,22,1.954,6.32,32.54,6.338
81,23,2.018,6.48,32.54,6.42
81,24,1.787,6.48,32.54,6.464
81,25,1.978,7.15,32.54,6.498
81,26,2.046,7.15,32.54,6.581
81,27,2.192,6.97,32.54,6.621
81,28,2.241,7.52,32.54,6.619
81,29,2.331,7.44,32.54,6.666
82,0,2.297,3.05,16.08,0.988
82,1,2.251,3.26,16.08,1.557
82,2,2.636,3.77,16.08,2.112
82,3,2.728,4.08,16.08,2.658
82,4,2.584,3.81,16.08,3.055
82,5,2.853,4.28,16.08,3.503
82,6,2.87,4.75,16.08,3.812
82,7,3.053,4.06,16.08,4.178
82,8,3.254,4.7,16.08,4.452
82,9,3.472,5.01,16.08,4.72
82,10,3.443,4.89,16.08,4.999
82,11,3.507,5.45,16.08,5.152
82,12,3.554,5.9,16.08,5.383
82,13,3.715,5.5,16.08,5.557
82,14,3.943,5.49,16.08,5.771
82,15,3.912,6.01,16.08,5.825
82,16,3.938,6.13,16.08,5.963
82,17,3.974,5.28,16.08,6.107
82,18,4.297,6.2,16.08,6.191
82,19,4.38,6.24,16.08,6.28
82,20,4.4,6.64,16.08,6.393
82,21,4.677,6.62,16.08,6.445
82,22,4.642,6.81,16.08,6.502
82,23,4.78,6.74,16.08,6.597
82,24,4.902,7.38,16.08,6.646
82,25,4.978,7.82,16.08,6.682
82,26,5.146,7.22,16.08,6.727
82,27,5.348,7.22,16.08,6.757
82,28,5.228,7.81,16.08,6.827
82,29,5.501,7.95,16.08,6.839
83,0,2.369,5.84,30.03,0.756
83,1,2.481,5.38,30.03,1.229
83,2,2.666,5.85,30.03,1.698
83,3,2.698,5.64,30.03,2.073
83,4,2.854,6.96,30.03,2.397
83,5,2.991,6.88,30.03,2.733
83,6,2.983,6.93,30.03,3.041
83,7,3.177,6.94,30.03,3.301
83,8,3.235,7.23,30.03,3.534
83,9,3.361,7.99,30.03,3.743
83,10,3.455,7.8,30.03,3.912
83,11,3.648,8.43,30.03,4.095
83,12,3.723,9.28,30.03,4.291
83,13,3.868,8.82,30.03,4.428
83,14,3.94,8.9,30.03,4.545
83,15,3.895,9.57,30.03,4.657
83,16,4.172,9.35,30.03,4.767
83,17,4.289,10.5,30.03,4.819
83,18,4.42,10.67,30.03,4.925
83,19,4.45,10.47,30.03,4.977
83,20,4.503,10.51,30.03,5.046
83,21,4.799,10.92,30.03,5.136
83,22,4.823,11.22,30.03,5.203
83,23,4.981,11.69,30.03,5.229
83,24,5.049,12.15,30.03,5.311
83,25,5.19,11.79,30.03,5.323
83,26,5.259,12.67,30.03,5.339
83,27,5.321,12.82,30.03,5.366
83,28,5.579,12.75,30.03,5.438
83,29,5.585,12.84,30.03,5.446
84,0,2.317,7.68,29.49,0.148
84,1,2.453,7.69,29.49,0.875
84,2,2.464,8.69,29.49,1.648
84,3,2.513,8.41,29.49,2.278
84,4,2.987,9.28,29.49,2.842
84,5,2.803,9.46,29.49,3.393
84,6,3.029,9.69,29.49,3.889
84,7,3.272,10.19,29.49,4.339
84,8,3.268,10.92,29.49,4.683
84,9,3.27,10.6,29.49,5.011
84,10,3.404,11.21,29.49,5.323
84,11,3.439,11.47,29.49,5.639
84,12,3.721,12.06,29.49,5.854
84,13,3.801,12.23,29.49,6.116
84,14,3.804,12.28,29.49,6.316
84,15,3.862,12.86,29.49,6.5
84,16,3.945,14.04,29.49,6.633
84,17,4.287,13.99,29.49,6.809
84,18,4.312,14.35,29.49,6.924
84,19,4.432,14.57,29.49,7.064
84,20,4.44,15.0,29.49,7.206
84,21,4.487,15.26,29.49,7.312
84,22,4.84,15.92,29.49,7.382
84,23,4.859,16.16,29.49,7.448
84,24,5.057,16.14,29.49,7.565
84,25,5.039,16.94,29.49,7.587
84,26,5.164,16.5,29.49,7.636
84,27,5.371,17.73,29.49,7.727
84,28,5.484,17.55,29.49,7.771
84,29,5.601,18.31,29.49,7.794
85,0,2.464,6.2,37.04,0.966
85,1,2.675,6.88,37.04,1.408
85,2,2.845,7.37,37.04,1.795
85,3,2.844,7.96,37.04,2.153
85,4,2.923,7.37,37.04,2.453
85,5,3.229,8.44,37.04,2.761
85,6,3.15,8.5,37.04,3.01
85,7,3.399,8.65,37.04,3.234
85,8,3.45,9.33,37.04,3.449
85,9,3.392,9.34,37.04,3.642
85,10,3.81,9.95,37.04,3.786
85,11,3.541,9.75,37.04,3.957
85,12,3.739,10.17,37.04,4.11
85,13,4.111,10.96,37.04,4.207
85,14,4.231,11.44,37.04,4.335
85,15,4.235,11.3,37.04,4.497
85,16,4.434,10.8,37.04,4.519
85,17,4.286,11.89,37.04,4.617
85,18,4.73,12.28,37.04,4.683
85,19,4.805,12.51,37.04,4.765
85,20,4.896,13.0,37.04,4.812
85,21,5.023,13.07,37.04,4.878
85,22,5.191,13.78,37.04,4.918
85,23,5.259,13.5,37.04,4.998
85,24,5.195,14.54,37.04,5.019
85,25,5.722,14.95,37.04,5.034
85,26,5.743,14.53,37.04,5.103
85,27,5.615,14.84,37.04,5.097
85,28,5.829,15.56,37.04,5.111
85,29,5.96,15.39,37.04,5.167
86,0,0.673,2.8,34.92,0.271
86,1,0.377,3.42,34.92,0.923
86,2,0.57,3.45,34.92,1.587
86,3,0.471,3.97,34.92,2.219
86,4,0.646,3.57,34.92,2.724
86,5,0.655,3.48,34.92,3.229
86,6,0.737,3.82,34.92,3.633
86,7,0.696,3.9,34.92,4.043
86,8,0.709,4.05,34.92,4.427
86,9,0.873,4.22,34.92,4.685
86,10,0.884,4.09,34.92,5.016
86,11,0.921,4.6,34.92,5.267
86,12,0.875,4.23,34.92,5.456
86,13,0.863,4.58,34.92,5.707
86,14,0.936,4.91,34.92,5.887
86,15,1.025,4.41,34.92,6.058
86,16,0.785,5.46,34.92,6.216
86,17,1.069,4.75,34.92,6.341
86,18,1.088,5.71,34.92,6.475
86,19,1.09,5.26,34.92,6.591
86,20,1.097,5.67,34.92,6.703
86,21,0.882,6.09,34.92,6.749
86,22,1.122,6.74,34.92,6.888
86,23,1.372,6.26,34.92,6.914
86,24,1.222,5.77,34.92,7.019
86,25,1.217,6.79,34.92,7.066
86,26,1.277,6.58,34.92,7.094
86,27,1.338,6.81,34.92,7.179
86,28,1.396,7.1,34.92,7.194
86,29,1.334,6.41,34.92,7.275
87,0,3.032,12.08,38.15,0.607
87,1,3.301,12.53,38.15,1.319
87,2,3.379,13.61,38.15,2.035
87,3,3.656,14.04,38.15,2.6
87,4,3.501,13.92,38.15,3.147
87,5,3.878,15.37,38.15,3.593
87,6,3.776,15.71,38.15,4.006
87,7,4.035,15.69,38.15,4.468
87,8,4.217,16.76,38.15,4.787
87,9,4.237,17.63,38.15,5.115
87,10,4.441,17.54,38.15,5.405
87,11,4.668,18.9,38.15,5.643
87,12,4.65,18.62,38.15,5.888
87,13,5.032,19.42,38.15,6.125
87,14,4.871,19.95,38.15,6.282
87,15,5.348,21.23,38.15,6.473
87,16,5.398,21.25,38.15,6.568
87,17,5.434,21.64,38.15,6.769
87,18,5.547,22.7,38.15,6.842
87,19,5.68,23.35,38.15,7.005
87,20,5.862,23.93,38.15,7.095
87,21,6.015,24.23,38.15,7.177
87,22,6.29,24.98,38.15,7.26
87,23,6.505,25.29,38.15,7.331
87,24,6.473,26.57,38.15,7.387
87,25,6.513,26.99,38.15,7.46
87,26,6.687,27.56,38.15,7.563
87,27,6.867,28.05,38.15,7.595
87,28,6.927,28.55,38.15,7.596
87,29,7.056,28.61,38.15,7.659
88,0,3.203,12.22,36.07,0.946
88,1,3.168,12.64,36.07,1.506
88,2,3.199,13.57,36.07,1.998
88,3,3.509,14.01,36.07,2.486
88,4,3.454,14.52,36.07,2.908
88,5,3.606,14.43,36.07,3.248
88,6,3.78,15.49,36.07,3.64
88,7,4.17,15.93,36.07,3.935
88,8,4.124,16.75,36.07,4.189
88,9,4.05,17.13,36.07,4.4
88,10,4.559,17.75,36.07,4.656
88,11,4.552,18.55,36.07,4.854
88,12,4.543,18.87,36.07,5.04
88,13,4.84,19.61,36.07,5.224
88,14,5.069,19.7,36.07,5.336
88,15,5.201,20.49,36.07,5.513
88,16,5.485,21.52,36.07,5.6
88,17,5.365,21.53,36.07,5.694
88,18,5.599,22.85,36.07,5.845
88,19,5.669,23.35,36.07,5.902
88,20,5.729,23.56,36.07,5.955
88,21,6.117,25.12,36.07,6.037
88,22,6.219,25.18,36.07,6.113
88,23,6.345,25.1,36.07,6.155
88,24,6.504,26.19,36.07,6.213
88,25,6.538,26.57,36.07,6.241
88,26,6.65,26.89,36.07,6.266
88,27,6.899,27.39,36.07,6.34
88,28,7.156,28.59,36.07,6.376
88,29,7.345,28.69,36.07,6.414
89,0,0.984,5.26,36.06,1.162
89,1,0.951,5.27,36.06,1.844
89,2,1.018,5.58,36.06,2.481
89,3,1.036,6.02,36.06,3.089
89,4,0.976,6.43,36.06,3.566
89,5,1.125,5.79,36.06,4.031
89,6,1.033,6.83,36.06,4.45
89,7,1.197,6.86,36.06,4.819
89,8,1.417,7.76,36.06,5.155
89,9,1.379,8.48,36.06,5.457
89,10,1.248,7.74,36.06,5.777
89,11,1.377,7.59,36.06,6.011
89,12,1.344,8.4,36.06,6.246
89,13,1.465,8.55,36.06,6.451
89,14,1.619,9.46,36.06,6.557
89,15,1.624,9.63,36.06,6.775
89,16,1.851,9.64,36.06,6.904
89,17,1.765,9.46,36.06,7.072
89,18,1.71,10.1,36.06,7.155
89,19,1.801,10.23,36.06,7.257
89,20,1.757,10.48,36.06,7.347
89,21,1.708,10.19,36.06,7.458
89,22,1.995,11.23,36.06,7.562
89,23,2.009,11.2,36.06,7.62
89,24,1.928,11.4,36.06,7.655
89,25,2.023,11.5,36.06,7.781
89,26,2.163,11.7,36.06,7.803
89,27,2.167,12.29,36.06,7.853
89,28,1.98,11.92,36.06,7.906
89,29,2.194,12.94,36.06,7.886
90,0,2.479,9.5,11.91,1.009
90,1,2.728,9.67,11.91,1.47
90,2,2.84,11.31,11.91,1.821
90,3,2.989,10.98,11.91,2.178
90,4,2.866,11.49,11.91,2.494
90,5,3.02,12.52,11.91,2.751
90,6,3.33,13.21,11.91,3.023
90,7,3.28,12.67,11.91,3.277
90,8,3.308,13.32,11.91,3.48
90,9,3.633,13.82,11.91,3.674
90,10,3.646,14.83,11.91,3.84
90,11,4.0,15.52,11.91,3.979
90,12,3.971,15.18,11.91,4.114
90,13,4.078,16.4,11.91,4.235
90,14,4.146,16.24,11.91,4.328
90,15,4.462,17.02,11.91,4.42
90,16,4.46,17.02,11.91,4.517
90,17,4.503,17.83,11.91,4.606
90,18,4.585,18.31,11.91,4.673
90,19,4.778,18.72,11.91,4.76
90,20,4.808,19.41,11.91,4.816
90,21,5.129,19.46,11.91,4.871
90,22,4.966,19.97,11.91,4.921
90,23,5.253,20.84,11.91,4.981
90,24,5.449,21.59,11.91,4.997
90,25,5.542,21.65,11.91,5.053
90,26,5.557,22.29,11.91,5.075
90,27,5.815,22.84,11.91,5.116
90,28,5.781,23.33,11.91,5.152
90,29,5.988,23.27,11.91,5.155
91,0,2.554,8.05,35.38,1.009
91,1,2.656,8.48,35.38,1.44
91,2,2.662,9.66,35.38,1.818
91,3,2.97,9.64,35.38,2.168
91,4,2.979,10.02,35.38,2.512
91,5,3.164,10.4,35.38,2.76
91,6,3.363,10.29,35.38,3.068
91,7,3.442,11.67,35.38,3.265
91,8,3.563,11.63,35.38,3.534
91,9,3.59,12.1,35.38,3.651
91,10,3.77,11.76,35.38,3.84
91,11,3.833,12.92,35.38,3.981
91,12,3.81,12.98,35.38,4.111
91,13,4.082,13.09,35.38,4.272
91,14,4.197,13.6,35.38,4.341
91,15,4.35,13.91,35.38,4.451
91,16,4.399,14.3,35.38,4.568
91,17,4.456,15.1,35.38,4.653
91,18,4.718,15.37,35.38,4.685
91,19,4.641,15.99,35.38,4.791
91,20,5.039,16.79,35.38,4.843
91,21,4.99,16.65,35.38,4.876
91,22,5.158,16.41,35.38,4.928
91,23,5.309,17.41,35.38,4.947
91,24,5.432,18.24,35.38,5.062
91,25,5.353,18.26,35.38,5.084
91,26,5.696,19.14,35.38,5.071
91,27,5.764,19.22,35.38,5.142
91,28,5.791,18.93,35.38,5.141
91,29,5.899,19.92,35.38,5.194
92,0,2.855,4.96,28.22,0.214
92,1,2.898,5.43,28.22,1.126
92,2,3.34,5.89,28.22,1.947
92,3,3.456,5.85,28.22,2.679
92,4,3.492,5.95,28.22,3.387
92,5,3.563,6.25,28.22,3.979
92,6,3.706,6.24,28.22,4.505
92,7,3.941,6.08,28.22,5.012
92,8,4.18,6.77,28.22,5.4
92,9,4.087,7.1,28.22,5.806
92,10,4.171,6.87,28.22,6.198
92,11,4.577,7.86,28.22,6.527
92,12,4.383,8.0,28.22,6.809
92,13,4.601,7.52,28.22,7.028
92,14,4.816,8.58,28.22,7.282
92,15,4.824,8.31,28.22,7.525
92,16,5.231,8.41,28.22,7.758
92,17,5.345,9.2,28.22,7.908
92,18,5.341,9.1,28.22,8.071
92,19,5.666,9.92,28.22,8.188
92,20,5.822,9.33,28.22,8.315
92,21,5.806,9.3,28.22,8.403
92,22,5.911,9.97,28.22,8.546
92,23,6.322,10.52,28.22,8.619
92,24,6.307,10.24,28.22,8.719
92,25,6.4,10.36,28.22,8.781
92,26,6.651,11.06,28.22,8.855
92,27,6.684,10.79,28.22,8.909
92,28,6.743,11.56,28.22,8.971
92,29,6.941,11.6,28.22,9.037
