scenario_id,step,L_pile_m,D_pile_m,t_wall_m,EI_Nm2
155,22,24.841,6.57,0.0702,41761007571.0
155,23,24.841,6.57,0.0702,41761007571.0
155,24,24.841,6.57,0.0702,41761007571.0
155,25,24.841,6.57,0.0702,41761007571.0
155,26,24.841,6.57,0.0702,41761007571.0
155,27,24.841,6.57,0.0702,41761007571.0
155,28,24.841,6.57,0.0702,41761007571.0
155,29,24.841,6.57,0.0702,41761007571.0
156,0,33.443,4.106,0.0567,34802910237.0
156,1,33.443,4.106,0.0567,34802910237.0
156,2,33.443,4.106,0.0567,34802910237.0
156,3,33.443,4.106,0.0567,34802910237.0
156,4,33.443,4.106,0.0567,34802910237.0
156,5,33.443,4.106,0.0567,34802910237.0
156,6,33.443,4.106,0.0567,34802910237.0
156,7,33.443,4.106,0.0567,34802910237.0
156,8,33.443,4.106,0.0567,34802910237.0
156,9,33.443,4.106,0.0567,34802910237.0
156,10,33.443,4.106,0.0567,34802910237.0
156,11,33.443,4.106,0.0567,34802910237.0
156,12,33.443,4.106,0.0567,34802910237.0
156,13,33.443,4.106,0.0567,34802910237.0
156,14,33.443,4.106,0.0567,34802910237.0
156,15,33.443,4.106,0.0567,34802910237.0
156,16,33.443,4.106,0.0567,34802910237.0
156,17,33.443,4.106,0.0567,34802910237.0
156,18,33.443,4.106,0.0567,34802910237.0
156,19,33.443,4.106,0.0567,34802910237.0
156,20,33.443,4.106,0.0567,34802910237.0
156,21,33.443,4.106,0.0567,34802910237.0
156,22,33.443,4.106,0.0567,34802910237.0
156,23,33.443,4.106,0.0567,34802910237.0
156,24,33.443,4.106,0.0567,34802910237.0
156,25,33.443,4.106,0.0567,34802910237.0
156,26,33.443,4.106,0.0567,34802910237.0
156,27,33.443,4.106,0.0567,34802910237.0
156,28,33.443,4.106,0.0567,34802910237.0
156,29,33.443,4.106,0.0567,34802910237.0
157,0,35.232,6.343,0.0514,31338443679.0
157,1,35.232,6.343,0.0514,31338443679.0
157,2,35.232,6.343,0.0514,31338443679.0
157,3,35.232,6.343,0.0514,31338443679.0
157,4,35.232,6.343,0.0514,31338443679.0
157,5,35.232,6.343,0.0514,31338443679.0
157,6,35.232,6.343,0.0514,31338443679.0
157,7,35.232,6.343,0.0514,31338443679.0
157,8,35.232,6.343,0.0514,31338443679.0
157,9,35.232,6.343,0.0514,31338443679.0
157,10,35.232,6.343,0.0514,31338443679.0
157,11,35.232,6.343,0.0514,31338443679.0
157,12,35.232,6.343,0.0514,31338443679.0
157,13,35.232,6.343,0.0514,31338443679.0
157,14,35.232,6.343,0.0514,31338443679.0
157,15,35.232,6.343,0.0514,31338443679.0
157,16,35.232,6.343,0.0514,31338443679.0
157,17,35.232,6.343,0.0514,31338443679.0
157,18,35.232,6.343,0.0514,31338443679.0
157,19,35.232,6.343,0.0514,31338443679.0
157,20,35.232,6.343,0.0514,31338443679.0
157,21,35.232,6.343,0.0514,31338443679.0
157,22,35.232,6.343,0.0514,31338443679.0
157,23,35.232,6.343,0.0514,31338443679.0
157,24,35.232,6.343,0.0514,31338443679.0
157,25,35.232,6.343,0.0514,31338443679.0
157,26,35.232,6.343,0.0514,31338443679.0
157,27,35.232,6.343,0.0514,31338443679.0
157,28,35.232,6.343,0.0514,31338443679.0
157,29,35.232,6.343,0.0514,31338443679.0
158,0,24.753,7.761,0.0878,45755703322.0
158,1,24.753,7.761,0.0878,45755703322.0
158,2,24.753,7.761,0.0878,45755703322.0
158,3,24.753,7.761,0.0878,45755703322.0
158,4,24.753,7.761,0.0878,45755703322.0
158,5,24.753,7.761,0.0878,45755703322.0
158,6,24.753,7.761,0.0878,45755703322.0
158,7,24.753,7.761,0.0878,45755703322.0
158,8,24.753,7.761,0.0878,45755703322.0
158,9,24.753,7.761,0.0878,45755703322.0
158,10,24.753,7.761,0.0878,45755703322.0
158,11,24.753,7.761,0.0878,45755703322.0
158,12,24.753,7.761,0.0878,45755703322.0
158,13,24.753,7.761,0.0878,45755703322.0
158,14,24.753,7.761,0.0878,45755703322.0
158,15,24.753,7.761,0.0878,45755703322.0
158,16,24.753,7.761,0.0878,45755703322.0
158,17,24.753,7.761,0.0878,45755703322.0
158,18,24.753,7.761,0.0878,45755703322.0
158,19,24.753,7.761,0.0878,45755703322.0
158,20,24.753,7.761,0.0878,45755703322.0
158,21,24.753,7.761,0.0878,45755703322.0
158,22,24.753,7.761,0.0878,45755703322.0
158,23,24.753,7.761,0.0878,45755703322.0
158,24,24.753,7.761,0.0878,45755703322.0
158,25,24.753,7.761,0.0878,45755703322.0
158,26,24.753,7.761,0.0878,45755703322.0
158,27,24.753,7.761,0.0878,45755703322.0
158,28,24.753,7.761,0.0878,45755703322.0
158,29,24.753,7.761,0.0878,45755703322.0
159,0,34.564,6.302,0.081,41543888449.0
159,1,34.564,6.302,0.081,41543888449.0
159,2,34.564,6.302,0.081,41543888449.0
159,3,34.564,6.302,0.081,41543888449.0
159,4,34.564,6.302,0.081,41543888449.0
159,5,34.564,6.302,0.081,41543888449.0
159,6,34.564,6.302,0.081,41543888449.0
159,7,34.564,6.302,0.081,41543888449.0
159,8,34.564,6.302,0.081,41543888449.0
159,9,34.564,6.302,0.081,41543888449.0
159,10,34.564,6.302,0.081,41543888449.0
159,11,34.564,6.302,0.081,41543888449.0
159,12,34.564,6.302,0.081,41543888449.0
159,13,34.564,6.302,0.081,41543888449.0
159,14,34.564,6.302,0.081,41543888449.0
159,15,34.564,6.302,0.081,41543888449.0
159,16,34.564,6.302,0.081,41543888449.0
159,17,34.564,6.302,0.081,41543888449.0
159,18,34.564,6.302,0.081,41543888449.0
159,19,34.564,6.302,0.081,41543888449.0
159,20,34.564,6.302,0.081,41543888449.0
159,21,34.564,6.302,0.081,41543888449.0
159,22,34.564,6.302,0.081,41543888449.0
159,23,34.564,6.302,0.081,41543888449.0
159,24,34.564,6.302,0.081,41543888449.0
159,25,34.564,6.302,0.081,41543888449.0
159,26,34.564,6.302,0.081,41543888449.0
159,27,34.564,6.302,0.081,41543888449.0
159,28,34.564,6.302,0.081,41543888449.0
159,29,34.564,6.302,0.081,41543888449.0
160,0,27.356,5.553,0.0852,16066995189.0
160,1,27.356,5.553,0.0852,16066995189.0
160,2,27.356,5.553,0.0852,16066995189.0
160,3,27.356,5.553,0.0852,16066995189.0
160,4,27.356,5.553,0.0852,16066995189.0
160,5,27.356,5.553,0.0852,16066995189.0
160,6,27.356,5.553,0.0852,16066995189.0
160,7,27.356,5.553,0.0852,16066995189.0
160,8,27.356,5.553,0.0852,16066995189.0
160,9,27.356,5.553,0.0852,16066995189.0
160,10,27.356,5.553,0.0852,16066995189.0
160,11,27.356,5.553,0.0852,16066995189.0
160,12,27.356,5.553,0.0852,16066995189.0
160,13,27.356,5.553,0.0852,16066995189.0
160,14,27.356,5.553,0.0852,16066995189.0
160,15,27.356,5.553,0.0852,16066995189.0
160,16,27.356,5.553,0.0852,16066995189.0
160,17,27.356,5.553,0.0852,16066995189.0
160,18,27.356,5.553,0.0852,16066995189.0
160,19,27.356,5.553,0.0852,16066995189.0
160,20,27.356,5.553,0.0852,16066995189.0
160,21,27.356,5.553,0.0852,16066995189.0
160,22,27.356,5.553,0.0852,16066995189.0
160,23,27.356,5.553,0.0852,16066995189.0
160,24,27.356,5.553,0.0852,16066995189.0
160,25,27.356,5.553,0.0852,16066995189.0
160,26,27.356,5.553,0.0852,16066995189.0
160,27,27.356,5.553,0.0852,16066995189.0
160,28,27.356,5.553,0.0852,16066995189.0
160,29,27.356,5.553,0.0852,16066995189.0
161,0,32.646,6.573,0.0606,22468882712.0
161,1,32.646,6.573,0.0606,22468882712.0
161,2,32.646,6.573,0.0606,22468882712.0
161,3,32.646,6.573,0.0606,22468882712.0
161,4,32.646,6.573,0.0606,22468882712.0
161,5,32.646,6.573,0.0606,22468882712.0
161,6,32.646,6.573,0.0606,22468882712.0
161,7,32.646,6.573,0.0606,22468882712.0
161,8,32.646,6.573,0.0606,22468882712.0
161,9,32.646,6.573,0.0606,22468882712.0
161,10,32.646,6.573,0.0606,22468882712.0
161,11,32.646,6.573,0.0606,22468882712.0
161,12,32.646,6.573,0.0606,22468882712.0
161,13,32.646,6.573,0.0606,22468882712.0
161,14,32.646,6.573,0.0606,22468882712.0
161,15,32.646,6.573,0.0606,22468882712.0
161,16,32.646,6.573,0.0606,22468882712.0
161,17,32.646,6.573,0.0606,22468882712.0
161,18,32.646,6.573,0.0606,22468882712.0
161,19,32.646,6.573,0.0606,22468882712.0
161,20,32.646,6.573,0.0606,22468882712.0
161,21,32.646,6.573,0.0606,22468882712.0
161,22,32.646,6.573,0.0606,22468882712.0
161,23,32.646,6.573,0.0606,22468882712.0
161,24,32.646,6.573,0.0606,22468882712.0
161,25,32.646,6.573,0.0606,22468882712.0
161,26,32.646,6.573,0.0606,22468882712.0
161,27,32.646,6.573,0.0606,22468882712.0
161,28,32.646,6.573,0.0606,22468882712.0
161,29,32.646,6.573,0.0606,22468882712.0
162,0,32.671,5.833,0.0568,19939565593.0
162,1,32.671,5.833,0.0568,19939565593.0
162,2,32.671,5.833,0.0568,19939565593.0
162,3,32.671,5.833,0.0568,19939565593.0
162,4,32.671,5.833,0.0568,19939565593.0
162,5,32.671,5.833,0.0568,19939565593.0
162,6,32.671,5.833,0.0568,19939565593.0
162,7,32.671,5.833,0.0568,19939565593.0
162,8,32.671,5.833,0.0568,19939565593.0
162,9,32.671,5.833,0.0568,19939565593.0
162,10,32.671,5.833,0.0568,19939565593.0
162,11,32.671,5.833,0.0568,19939565593.0
162,12,32.671,5.833,0.0568,19939565593.0
162,13,32.671,5.833,0.0568,19939565593.0
162,14,32.671,5.833,0.0568,19939565593.0
162,15,32.671,5.833,0.0568,19939565593.0
162,16,32.671,5.833,0.0568,19939565593.0
162,17,32.671,5.833,0.0568,19939565593.0
162,18,32.671,5.833,0.0568,19939565593.0
162,19,32.671,5.833,0.0568,19939565593.0
162,20,32.671,5.833,0.0568,19939565593.0
162,21,32.671,5.833,0.0568,19939565593.0
162,22,32.671,5.833,0.0568,19939565593.0
162,23,32.671,5.833,0.0568,19939565593.0
162,24,32.671,5.833,0.0568,19939565593.0
162,25,32.671,5.833,0.0568,19939565593.0
162,26,32.671,5.833,0.0568,19939565593.0
162,27,32.671,5.833,0.0568,19939565593.0
162,28,32.671,5.833,0.0568,19939565593.0
162,29,32.671,5.833,0.0568,19939565593.0
163,0,30.715,6.182,0.0507,39757851703.0
163,1,30.715,6.182,0.0507,39757851703.0
163,2,30.715,6.182,0.0507,39757851703.0
163,3,30.715,6.182,0.0507,39757851703.0
163,4,30.715,6.182,0.0507,39757851703.0
163,5,30.715,6.182,0.0507,39757851703.0
163,6,30.715,6.182,0.0507,39757851703.0
163,7,30.715,6.182,0.0507,39757851703.0
163,8,30.715,6.182,0.0507,39757851703.0
163,9,30.715,6.182,0.0507,39757851703.0
163,10,30.715,6.182,0.0507,39757851703.0
163,11,30.715,6.182,0.0507,39757851703.0
163,12,30.715,6.182,0.0507,39757851703.0
163,13,30.715,6.182,0.0507,39757851703.0
163,14,30.715,6.182,0.0507,39757851703.0
163,15,30.715,6.182,0.0507,39757851703.0
163,16,30.715,6.182,0.0507,39757851703.0
163,17,30.715,6.182,0.0507,39757851703.0
163,18,30.715,6.182,0.0507,39757851703.0
163,19,30.715,6.182,0.0507,39757851703.0
163,20,30.715,6.182,0.0507,39757851703.0
163,21,30.715,6.182,0.0507,39757851703.0
163,22,30.715,6.182,0.0507,39757851703.0
163,23,30.715,6.182,0.0507,39757851703.0
163,24,30.715,6.182,0.0507,39757851703.0
163,25,30.715,6.182,0.0507,39757851703.0
163,26,30.715,6.182,0.0507,39757851703.0
163,27,30.715,6.182,0.0507,39757851703.0
163,28,30.715,6.182,0.0507,39757851703.0
163,29,30.715,6.182,0.0507,39757851703.0
164,0,21.806,7.766,0.0675,11341297389.0
164,1,21.806,7.766,0.0675,11341297389.0
164,2,21.806,7.766,0.0675,11341297389.0
164,3,21.806,7.766,0.0675,11341297389.0
164,4,21.806,7.766,0.0675,11341297389.0
164,5,21.806,7.766,0.0675,11341297389.0
164,6,21.806,7.766,0.0675,11341297389.0
164,7,21.806,7.766,0.0675,11341297389.0
164,8,21.806,7.766,0.0675,11341297389.0
164,9,21.806,7.766,0.0675,11341297389.0
164,10,21.806,7.766,0.0675,11341297389.0
164,11,21.806,7.766,0.0675,11341297389.0
164,12,21.806,7.766,0.0675,11341297389.0
164,13,21.806,7.766,0.0675,11341297389.0
164,14,21.806,7.766,0.0675,11341297389.0
164,15,21.806,7.766,0.0675,11341297389.0
164,16,21.806,7.766,0.0675,11341297389.0
164,17,21.806,7.766,0.0675,11341297389.0
164,18,21.806,7.766,0.0675,11341297389.0
164,19,21.806,7.766,0.0675,11341297389.0
164,20,21.806,7.766,0.0675,11341297389.0
164,21,21.806,7.766,0.0675,11341297389.0
164,22,21.806,7.766,0.0675,11341297389.0
164,23,21.806,7.766,0.0675,11341297389.0
164,24,21.806,7.766,0.0675,11341297389.0
164,25,21.806,7.766,0.0675,11341297389.0
164,26,21.806,7.766,0.0675,11341297389.0
164,27,21.806,7.766,0.0675,11341297389.0
164,28,21.806,7.766,0.0675,11341297389.0
164,29,21.806,7.766,0.0675,11341297389.0
165,0,36.706,5.544,0.0795,32795587395.0
165,1,36.706,5.544,0.0795,32795587395.0
165,2,36.706,5.544,0.0795,32795587395.0
165,3,36.706,5.544,0.0795,32795587395.0
165,4,36.706,5.544,0.0795,32795587395.0
165,5,36.706,5.544,0.0795,32795587395.0
165,6,36.706,5.544,0.0795,32795587395.0
165,7,36.706,5.544,0.0795,32795587395.0
165,8,36.706,5.544,0.0795,32795587395.0
165,9,36.706,5.544,0.0795,32795587395.0
165,10,36.706,5.544,0.0795,32795587395.0
165,11,36.706,5.544,0.0795,32795587395.0
165,12,36.706,5.544,0.0795,32795587395.0
165,13,36.706,5.544,0.0795,32795587395.0
165,14,36.706,5.544,0.0795,32795587395.0
165,15,36.706,5.544,0.0795,32795587395.0
165,16,36.706,5.544,0.0795,32795587395.0
165,17,36.706,5.544,0.0795,32795587395.0
165,18,36.706,5.544,0.0795,32795587395.0
165,19,36.706,5.544,0.0795,32795587395.0
165,20,36.706,5.544,0.0795,32795587395.0
165,21,36.706,5.544,0.0795,32795587395.0
165,22,36.706,5.544,0.0795,32795587395.0
165,23,36.706,5.544,0.0795,32795587395.0
165,24,36.706,5.544,0.0795,32795587395.0
165,25,36.706,5.544,0.0795,32795587395.0
165,26,36.706,5.544,0.0795,32795587395.0
165,27,36.706,5.544,0.0795,32795587395.0
165,28,36.706,5.544,0.0795,32795587395.0
165,29,36.706,5.544,0.0795,32795587395.0
166,0,26.416,7.845,0.0696,40498347430.0
166,1,26.416,7.845,0.0696,40498347430.0
166,2,26.416,7.845,0.0696,40498347430.0
166,3,26.416,7.845,0.0696,40498347430.0
166,4,26.416,7.845,0.0696,40498347430.0
166,5,26.416,7.845,0.0696,40498347430.0
166,6,26.416,7.845,0.0696,40498347430.0
166,7,26.416,7.845,0.0696,40498347430.0
166,8,26.416,7.845,0.0696,40498347430.0
166,9,26.416,7.845,0.0696,40498347430.0
166,10,26.416,7.845,0.0696,40498347430.0
166,11,26.416,7.845,0.0696,40498347430.0
166,12,26.416,7.845,0.0696,40498347430.0
166,13,26.416,7.845,0.0696,40498347430.0
166,14,26.416,7.845,0.0696,40498347430.0
166,15,26.416,7.845,0.0696,40498347430.0
166,16,26.416,7.845,0.0696,40498347430.0
166,17,26.416,7.845,0.0696,40498347430.0
166,18,26.416,7.845,0.0696,40498347430.0
166,19,26.416,7.845,0.0696,40498347430.0
166,20,26.416,7.845,0.0696,40498347430.0
166,21,26.416,7.845,0.0696,40498347430.0
166,22,26.416,7.845,0.0696,40498347430.0
166,23,26.416,7.845,0.0696,40498347430.0
166,24,26.416,7.845,0.0696,40498347430.0
166,25,26.416,7.845,0.0696,40498347430.0
166,26,26.416,7.845,0.0696,40498347430.0
166,27,26.416,7.845,0.0696,40498347430.0
166,28,26.416,7.845,0.0696,40498347430.0
166,29,26.416,7.845,0.0696,40498347430.0
167,0,23.73,7.621,0.0719,45070625470.0
167,1,23.73,7.621,0.0719,45070625470.0
167,2,23.73,7.621,0.0719,45070625470.0
167,3,23.73,7.621,0.0719,45070625470.0
167,4,23.73,7.621,0.0719,45070625470.0
167,5,23.73,7.621,0.0719,45070625470.0
167,6,23.73,7.621,0.0719,45070625470.0
167,7,23.73,7.621,0.0719,45070625470.0
167,8,23.73,7.621,0.0719,45070625470.0
167,9,23.73,7.621,0.0719,45070625470.0
167,10,23.73,7.621,0.0719,45070625470.0
167,11,23.73,7.621,0.0719,45070625470.0
167,12,23.73,7.621,0.0719,45070625470.0
167,13,23.73,7.621,0.0719,45070625470.0
167,14,23.73,7.621,0.0719,45070625470.0
167,15,23.73,7.621,0.0719,45070625470.0
167,16,23.73,7.621,0.0719,45070625470.0
167,17,23.73,7.621,0.0719,45070625470.0
167,18,23.73,7.621,0.0719,45070625470.0
167,19,23.73,7.621,0.0719,45070625470.0
167,20,23.73,7.621,0.0719,45070625470.0
167,21,23.73,7.621,0.0719,45070625470.0
167,22,23.73,7.621,0.0719,45070625470.0
167,23,23.73,7.621,0.0719,45070625470.0
167,24,23.73,7.621,0.0719,45070625470.0
167,25,23.73,7.621,0.0719,45070625470.0
167,26,23.73,7.621,0.0719,45070625470.0
167,27,23.73,7.621,0.0719,45070625470.0
167,28,23.73,7.621,0.0719,45070625470.0
167,29,23.73,7.621,0.0719,45070625470.0
168,0,20.816,4.783,0.0952,23683269949.0
168,1,20.816,4.783,0.0952,23683269949.0
168,2,20.816,4.783,0.0952,23683269949.0
168,3,20.816,4.783,0.0952,23683269949.0
168,4,20.816,4.783,0.0952,23683269949.0
168,5,20.816,4.783,0.0952,23683269949.0
168,6,20.816,4.783,0.0952,23683269949.0
168,7,20.816,4.783,0.0952,23683269949.0
168,8,20.816,4.783,0.0952,23683269949.0
168,9,20.816,4.783,0.0952,23683269949.0
168,10,20.816,4.783,0.0952,23683269949.0
168,11,20.816,4.783,0.0952,23683269949.0
168,12,20.816,4.783,0.0952,23683269949.0
168,13,20.816,4.783,0.0952,23683269949.0
168,14,20.816,4.783,0.0952,23683269949.0
168,15,20.816,4.783,0.0952,23683269949.0
168,16,20.816,4.783,0.0952,23683269949.0
168,17,20.816,4.783,0.0952,23683269949.0
168,18,20.816,4.783,0.0952,23683269949.0
168,19,20.816,4.783,0.0952,23683269949.0
168,20,20.816,4.783,0.0952,23683269949.0
168,21,20.816,4.783,0.0952,23683269949.0
168,22,20.816,4.783,0.0952,23683269949.0
168,23,20.816,4.783,0.0952,23683269949.0
168,24,20.816,4.783,0.0952,23683269949.0
168,25,20.816,4.783,0.0952,23683269949.0
168,26,20.816,4.783,0.0952,23683269949.0
168,27,20.816,4.783,0.0952,23683269949.0
168,28,20.816,4.783,0.0952,23683269949.0
168,29,20.816,4.783,0.0952,23683269949.0
169,0,31.818,4.277,0.0674,42850292187.0
169,1,31.818,4.277,0.0674,42850292187.0
169,2,31.818,4.277,0.0674,42850292187.0
169,3,31.818,4.277,0.0674,42850292187.0
169,4,31.818,4.277,0.0674,42850292187.0
169,5,31.818,4.277,0.0674,42850292187.0
169,6,31.818,4.277,0.0674,42850292187.0
169,7,31.818,4.277,0.0674,42850292187.0
169,8,31.818,4.277,0.0674,42850292187.0
169,9,31.818,4.277,0.0674,42850292187.0
169,10,31.818,4.277,0.0674,42850292187.0
169,11,31.818,4.277,0.0674,42850292187.0
169,12,31.818,4.277,0.0674,42850292187.0
169,13,31.818,4.277,0.0674,42850292187.0
169,14,31.818,4.277,0.0674,42850292187.0
169,15,31.818,4.277,0.0674,42850292187.0
169,16,31.818,4.277,0.0674,42850292187.0
169,17,31.818,4.277,0.0674,42850292187.0
169,18,31.818,4.277,0.0674,42850292187.0
169,19,31.818,4.277,0.0674,42850292187.0
169,20,31.818,4.277,0.0674,42850292187.0
169,21,31.818,4.277,0.0674,42850292187.0
169,22,31.818,4.277,0.0674,42850292187.0
169,23,31.818,4.277,0.0674,42850292187.0
169,24,31.818,4.277,0.0674,42850292187.0
169,25,31.818,4.277,0.0674,42850292187.0
169,26,31.818,4.277,0.0674,42850292187.0
169,27,31.818,4.277,0.0674,42850292187.0
169,28,31.818,4.277,0.0674,42850292187.0
169,29,31.818,4.277,0.0674,42850292187.0
170,0,33.551,4.403,0.0757,14425269478.0
170,1,33.551,4.403,0.0757,14425269478.0
170,2,33.551,4.403,0.0757,14425269478.0
170,3,33.551,4.403,0.0757,14425269478.0
170,4,33.551,4.403,0.0757,14425269478.0
170,5,33.551,4.403,0.0757,14425269478.0
170,6,33.551,4.403,0.0757,14425269478.0
170,7,33.551,4.403,0.0757,14425269478.0
170,8,33.551,4.403,0.0757,14425269478.0
170,9,33.551,4.403,0.0757,14425269478.0
170,10,33.551,4.403,0.0757,14425269478.0
170,11,33.551,4.403,0.0757,14425269478.0
170,12,33.551,4.403,0.0757,14425269478.0
170,13,33.551,4.403,0.0757,14425269478.0
170,14,33.551,4.403,0.0757,14425269478.0
170,15,33.551,4.403,0.0757,14425269478.0
170,16,33.551,4.403,0.0757,14425269478.0
170,17,33.551,4.403,0.0757,14425269478.0
170,18,33.551,4.403,0.0757,14425269478.0
170,19,33.551,4.403,0.0757,14425269478.0
170,20,33.551,4.403,0.0757,14425269478.0
170,21,33.551,4.403,0.0757,14425269478.0
170,22,33.551,4.403,0.0757,14425269478.0
170,23,33.551,4.403,0.0757,14425269478.0
170,24,33.551,4.403,0.0757,14425269478.0
170,25,33.551,4.403,0.0757,14425269478.0
170,26,33.551,4.403,0.0757,14425269478.0
170,27,33.551,4.403,0.0757,14425269478.0
170,28,33.551,4.403,0.0757,14425269478.0
170,29,33.551,4.403,0.0757,14425269478.0
171,0,20.332,4.073,0.0892,43858091669.0
171,1,20.332,4.073,0.0892,43858091669.0
171,2,20.332,4.073,0.0892,43858091669.0
171,3,20.332,4.073,0.0892,43858091669.0
171,4,20.332,4.073,0.0892,43858091669.0
171,5,20.332,4.073,0.0892,43858091669.0
171,6,20.332,4.073,0.0892,43858091669.0
171,7,20.332,4.073,0.0892,43858091669.0
171,8,20.332,4.073,0.0892,43858091669.0
171,9,20.332,4.073,0.0892,43858091669.0
171,10,20.332,4.073,0.0892,43858091669.0
171,11,20.332,4.073,0.0892,43858091669.0
171,12,20.332,4.073,0.0892,43858091669.0
171,13,20.332,4.073,0.0892,43858091669.0
171,14,20.332,4.073,0.0892,43858091669.0
171,15,20.332,4.073,0.0892,43858091669.0
171,16,20.332,4.073,0.0892,43858091669.0
171,17,20.332,4.073,0.0892,43858091669.0
171,18,20.332,4.073,0.0892,43858091669.0
171,19,20.332,4.073,0.0892,43858091669.0
171,20,20.332,4.073,0.0892,43858091669.0
171,21,20.332,4.073,0.0892,43858091669.0
171,22,20.332,4.073,0.0892,43858091669.0
171,23,20.332,4.073,0.0892,43858091669.0
171,24,20.332,4.073,0.0892,43858091669.0
171,25,20.332,4.073,0.0892,43858091669.0
171,26,20.332,4.073,0.0892,43858091669.0
171,27,20.332,4.073,0.0892,43858091669.0
171,28,20.332,4.073,0.0892,43858091669.0
171,29,20.332,4.073,0.0892,43858091669.0
172,0,30.242,4.378,0.0698,15099546493.0
172,1,30.242,4.378,0.0698,15099546493.0
172,2,30.242,4.378,0.0698,15099546493.0
172,3,30.242,4.378,0.0698,15099546493.0
172,4,30.242,4.378,0.0698,15099546493.0
172,5,30.242,4.378,0.0698,15099546493.0
172,6,30.242,4.378,0.0698,15099546493.0
172,7,30.242,4.378,0.0698,15099546493.0
172,8,30.242,4.378,0.0698,15099546493.0
172,9,30.242,4.378,0.0698,15099546493.0
172,10,30.242,4.378,0.0698,15099546493.0
172,11,30.242,4.378,0.0698,15099546493.0
172,12,30.242,4.378,0.0698,15099546493.0
172,13,30.242,4.378,0.0698,15099546493.0
172,14,30.242,4.378,0.0698,15099546493.0
172,15,30.242,4.378,0.0698,15099546493.0
172,16,30.242,4.378,0.0698,15099546493.0
172,17,30.242,4.378,0.0698,15099546493.0
172,18,30.242,4.378,0.0698,15099546493.0
172,19,30.242,4.378,0.0698,15099546493.0
172,20,30.242,4.378,0.0698,15099546493.0
172,21,30.242,4.378,0.0698,15099546493.0
172,22,30.242,4.378,0.0698,15099546493.0
172,23,30.242,4.378,0.0698,15099546493.0
172,24,30.242,4.378,0.0698,15099546493.0
172,25,30.242,4.378,0.0698,15099546493.0
172,26,30.242,4.378,0.0698,15099546493.0
172,27,30.242,4.378,0.0698,15099546493.0
172,28,30.242,4.378,0.0698,15099546493.0
172,29,30.242,4.378,0.0698,15099546493.0
173,0,24.53,6.732,0.0811,25891491622.0
173,1,24.53,6.732,0.0811,25891491622.0
173,2,24.53,6.732,0.0811,25891491622.0
173,3,24.53,6.732,0.0811,25891491622.0
173,4,24.53,6.732,0.0811,25891491622.0
173,5,24.53,6.732,0.0811,25891491622.0
173,6,24.53,6.732,0.0811,25891491622.0
173,7,24.53,6.732,0.0811,25891491622.0
173,8,24.53,6.732,0.0811,25891491622.0
173,9,24.53,6.732,0.0811,25891491622.0
173,10,24.53,6.732,0.0811,25891491622.0
173,11,24.53,6.732,0.0811,25891491622.0
173,12,24.53,6.732,0.0811,25891491622.0
173,13,24.53,6.732,0.0811,25891491622.0
173,14,24.53,6.732,0.0811,25891491622.0
173,15,24.53,6.732,0.0811,25891491622.0
173,16,24.53,6.732,0.0811,25891491622.0
173,17,24.53,6.732,0.0811,25891491622.0
173,18,24.53,6.732,0.0811,25891491622.0
173,19,24.53,6.732,0.0811,25891491622.0
173,20,24.53,6.732,0.0811,25891491622.0
173,21,24.53,6.732,0.0811,25891491622.0
173,22,24.53,6.732,0.0811,25891491622.0
173,23,24.53,6.732,0.0811,25891491622.0
173,24,24.53,6.732,0.0811,25891491622.0
173,25,24.53,6.732,0.0811,25891491622.0
173,26,24.53,6.732,0.0811,25891491622.0
173,27,24.53,6.732,0.0811,25891491622.0
173,28,24.53,6.732,0.0811,25891491622.0
173,29,24.53,6.732,0.0811,25891491622.0
174,0,32.903,4.285,0.0931,41891814631.0
174,1,32.903,4.285,0.0931,41891814631.0
174,2,32.903,4.285,0.0931,41891814631.0
174,3,32.903,4.285,0.0931,41891814631.0
174,4,32.903,4.285,0.0931,41891814631.0
174,5,32.903,4.285,0.0931,41891814631.0
174,6,32.903,4.285,0.0931,41891814631.0
174,7,32.903,4.285,0.0931,41891814631.0
174,8,32.903,4.285,0.0931,41891814631.0
174,9,32.903,4.285,0.0931,41891814631.0
174,10,32.903,4.285,0.0931,41891814631.0
174,11,32.903,4.285,0.0931,41891814631.0
174,12,32.903,4.285,0.0931,41891814631.0
174,13,32.903,4.285,0.0931,41891814631.0
174,14,32.903,4.285,0.0931,41891814631.0
174,15,32.903,4.285,0.0931,41891814631.0
174,16,32.903,4.285,0.0931,41891814631.0
174,17,32.903,4.285,0.0931,41891814631.0
174,18,32.903,4.285,0.0931,41891814631.0
174,19,32.903,4.285,0.0931,41891814631.0
174,20,32.903,4.285,0.0931,41891814631.0
174,21,32.903,4.285,0.0931,41891814631.0
174,22,32.903,4.285,0.0931,41891814631.0
174,23,32.903,4.285,0.0931,41891814631.0
174,24,32.903,4.285,0.0931,41891814631.0
174,25,32.903,4.285,0.0931,41891814631.0
174,26,32.903,4.285,0.0931,41891814631.0
174,27,32.903,4.285,0.0931,41891814631.0
174,28,32.903,4.285,0.0931,41891814631.0
174,29,32.903,4.285,0.0931,41891814631.0
175,0,23.487,5.276,0.0975,15996697094.0
175,1,23.487,5.276,0.0975,15996697094.0
175,2,23.487,5.276,0.0975,15996697094.0
175,3,23.487,5.276,0.0975,15996697094.0
175,4,23.487,5.276,0.0975,15996697094.0
