scenario_id,step,Su_kPa,G0_kPa,void_ratio,OCR
151,14,83.29,70220.8,0.905,5.21
151,15,83.85,70220.8,0.905,5.21
151,16,81.54,70220.8,0.905,5.21
151,17,82.0,70220.8,0.905,5.21
151,18,80.67,70220.8,0.905,5.21
151,19,79.77,70220.8,0.905,5.21
151,20,80.71,70220.8,0.905,5.21
151,21,80.16,70220.8,0.905,5.21
151,22,79.49,70220.8,0.905,5.21
151,23,79.11,70220.8,0.905,5.21
151,24,80.25,70220.8,0.905,5.21
151,25,78.11,70220.8,0.905,5.21
151,26,78.02,70220.8,0.905,5.21
151,27,76.98,70220.8,0.905,5.21
151,28,76.99,70220.8,0.905,5.21
151,29,76.26,70220.8,0.905,5.21
152,0,45.58,61848.3,0.807,6.73
152,1,46.46,61848.3,0.807,6.73
152,2,45.9,61848.3,0.807,6.73
152,3,45.14,61848.3,0.807,6.73
152,4,43.68,61848.3,0.807,6.73
152,5,44.42,61848.3,0.807,6.73
152,6,45.71,61848.3,0.807,6.73
152,7,44.01,61848.3,0.807,6.73
152,8,44.44,61848.3,0.807,6.73
152,9,44.37,61848.3,0.807,6.73
152,10,43.52,61848.3,0.807,6.73
152,11,42.76,61848.3,0.807,6.73
152,12,41.72,61848.3,0.807,6.73
152,13,43.05,61848.3,0.807,6.73
152,14,42.06,61848.3,0.807,6.73
152,15,42.32,61848.3,0.807,6.73
152,16,41.37,61848.3,0.807,6.73
152,17,41.63,61848.3,0.807,6.73
152,18,41.54,61848.3,0.807,6.73
152,19,41.42,61848.3,0.807,6.73
152,20,40.49,61848.3,0.807,6.73
152,21,41.41,61848.3,0.807,6.73
152,22,40.28,61848.3,0.807,6.73
152,23,39.5,61848.3,0.807,6.73
152,24,40.05,61848.3,0.807,6.73
152,25,39.88,61848.3,0.807,6.73
152,26,39.71,61848.3,0.807,6.73
152,27,40.07,61848.3,0.807,6.73
152,28,39.03,61848.3,0.807,6.73
152,29,38.86,61848.3,0.807,6.73
153,0,111.75,60808.4,1.008,7.19
153,1,112.13,60808.4,1.008,7.19
153,2,111.23,60808.4,1.008,7.19
153,3,110.34,60808.4,1.008,7.19
153,4,109.02,60808.4,1.008,7.19
153,5,110.12,60808.4,1.008,7.19
153,6,108.2,60808.4,1.008,7.19
153,7,107.94,60808.4,1.008,7.19
153,8,107.83,60808.4,1.008,7.19
153,9,106.47,60808.4,1.008,7.19
153,10,105.74,60808.4,1.008,7.19
153,11,104.85,60808.4,1.008,7.19
153,12,105.69,60808.4,1.008,7.19
153,13,104.47,60808.4,1.008,7.19
153,14,105.63,60808.4,1.008,7.19
153,15,103.09,60808.4,1.008,7.19
153,16,102.54,60808.4,1.008,7.19
153,17,102.14,60808.4,1.008,7.19
153,18,101.96,60808.4,1.008,7.19
153,19,101.03,60808.4,1.008,7.19
153,20,100.99,60808.4,1.008,7.19
153,21,99.61,60808.4,1.008,7.19
153,22,98.83,60808.4,1.008,7.19
153,23,98.04,60808.4,1.008,7.19
153,24,97.24,60808.4,1.008,7.19
153,25,97.52,60808.4,1.008,7.19
153,26,97.04,60808.4,1.008,7.19
153,27,96.3,60808.4,1.008,7.19
153,28,96.66,60808.4,1.008,7.19
153,29,96.07,60808.4,1.008,7.19
154,0,67.52,57116.7,0.841,2.6
154,1,66.44,57116.7,0.841,2.6
154,2,66.71,57116.7,0.841,2.6
154,3,66.34,57116.7,0.841,2.6
154,4,65.96,57116.7,0.841,2.6
154,5,65.59,57116.7,0.841,2.6
154,6,65.26,57116.7,0.841,2.6
154,7,65.05,57116.7,0.841,2.6
154,8,64.57,57116.7,0.841,2.6
154,9,64.64,57116.7,0.841,2.6
154,10,64.37,57116.7,0.841,2.6
154,11,63.38,57116.7,0.841,2.6
154,12,64.12,57116.7,0.841,2.6
154,13,62.65,57116.7,0.841,2.6
154,14,61.98,57116.7,0.841,2.6
154,15,62.63,57116.7,0.841,2.6
154,16,61.68,57116.7,0.841,2.6
154,17,61.9,57116.7,0.841,2.6
154,18,60.19,57116.7,0.841,2.6
154,19,61.73,57116.7,0.841,2.6
154,20,61.02,57116.7,0.841,2.6
154,21,59.59,57116.7,0.841,2.6
154,22,59.25,57116.7,0.841,2.6
154,23,60.47,57116.7,0.841,2.6
154,24,58.92,57116.7,0.841,2.6
154,25,58.52,57116.7,0.841,2.6
154,26,57.45,57116.7,0.841,2.6
154,27,58.06,57116.7,0.841,2.6
154,28,57.77,57116.7,0.841,2.6
154,29,57.89,57116.7,0.841,2.6
155,0,63.78,65163.0,1.111,2.48
155,1,63.39,65163.0,1.111,2.48
155,2,64.04,65163.0,1.111,2.48
155,3,63.99,65163.0,1.111,2.48
155,4,62.36,65163.0,1.111,2.48
155,5,63.36,65163.0,1.111,2.48
155,6,62.5,65163.0,1.111,2.48
155,7,62.69,65163.0,1.111,2.48
155,8,61.78,65163.0,1.111,2.48
155,9,60.22,65163.0,1.111,2.48
155,10,61.07,65163.0,1.111,2.48
155,11,61.34,65163.0,1.111,2.48
155,12,60.03,65163.0,1.111,2.48
155,13,59.95,65163.0,1.111,2.48
155,14,59.72,65163.0,1.111,2.48
155,15,58.03,65163.0,1.111,2.48
155,16,59.98,65163.0,1.111,2.48
155,17,58.36,65163.0,1.111,2.48
155,18,58.73,65163.0,1.111,2.48
155,19,58.1,65163.0,1.111,2.48
155,20,58.44,65163.0,1.111,2.48
155,21,57.68,65163.0,1.111,2.48
155,22,57.03,65163.0,1.111,2.48
155,23,56.36,65163.0,1.111,2.48
155,24,56.88,65163.0,1.111,2.48
155,25,55.21,65163.0,1.111,2.48
155,26,56.13,65163.0,1.111,2.48
155,27,54.93,65163.0,1.111,2.48
155,28,55.77,65163.0,1.111,2.48
155,29,54.89,65163.0,1.111,2.48
156,0,77.02,29516.3,1.13,5.28
156,1,76.35,29516.3,1.13,5.28
156,2,75.03,29516.3,1.13,5.28
156,3,75.08,29516.3,1.13,5.28
156,4,75.45,29516.3,1.13,5.28
156,5,74.8,29516.3,1.13,5.28
156,6,74.91,29516.3,1.13,5.28
156,7,74.13,29516.3,1.13,5.28
156,8,73.05,29516.3,1.13,5.28
156,9,72.73,29516.3,1.13,5.28
156,10,72.79,29516.3,1.13,5.28
156,11,71.18,29516.3,1.13,5.28
156,12,72.78,29516.3,1.13,5.28
156,13,71.77,29516.3,1.13,5.28
156,14,71.76,29516.3,1.13,5.28
156,15,69.96,29516.3,1.13,5.28
156,16,70.98,29516.3,1.13,5.28
156,17,71.07,29516.3,1.13,5.28
156,18,68.9,29516.3,1.13,5.28
156,19,69.55,29516.3,1.13,5.28
156,20,68.77,29516.3,1.13,5.28
156,21,67.6,29516.3,1.13,5.28
156,22,68.22,29516.3,1.13,5.28
156,23,67.99,29516.3,1.13,5.28
156,24,66.88,29516.3,1.13,5.28
156,25,67.37,29516.3,1.13,5.28
156,26,65.55,29516.3,1.13,5.28
156,27,65.24,29516.3,1.13,5.28
156,28,65.66,29516.3,1.13,5.28
156,29,65.21,29516.3,1.13,5.28
157,0,33.87,72852.2,0.795,3.88
157,1,34.45,72852.2,0.795,3.88
157,2,34.14,72852.2,0.795,3.88
157,3,34.12,72852.2,0.795,3.88
157,4,33.46,72852.2,0.795,3.88
157,5,33.64,72852.2,0.795,3.88
157,6,32.94,72852.2,0.795,3.88
157,7,34.01,72852.2,0.795,3.88
157,8,32.4,72852.2,0.795,3.88
157,9,33.69,72852.2,0.795,3.88
157,10,32.47,72852.2,0.795,3.88
157,11,31.59,72852.2,0.795,3.88
157,12,32.79,72852.2,0.795,3.88
157,13,31.99,72852.2,0.795,3.88
157,14,32.17,72852.2,0.795,3.88
157,15,32.18,72852.2,0.795,3.88
157,16,31.56,72852.2,0.795,3.88
157,17,30.92,72852.2,0.795,3.88
157,18,31.53,72852.2,0.795,3.88
157,19,30.86,72852.2,0.795,3.88
157,20,31.03,72852.2,0.795,3.88
157,21,29.43,72852.2,0.795,3.88
157,22,30.56,72852.2,0.795,3.88
157,23,29.84,72852.2,0.795,3.88
157,24,30.8,72852.2,0.795,3.88
157,25,30.11,72852.2,0.795,3.88
157,26,29.74,72852.2,0.795,3.88
157,27,29.69,72852.2,0.795,3.88
157,28,28.77,72852.2,0.795,3.88
157,29,29.9,72852.2,0.795,3.88
158,0,45.96,72310.6,0.694,6.88
158,1,44.93,72310.6,0.694,6.88
158,2,45.3,72310.6,0.694,6.88
158,3,43.98,72310.6,0.694,6.88
158,4,43.64,72310.6,0.694,6.88
158,5,43.82,72310.6,0.694,6.88
158,6,43.79,72310.6,0.694,6.88
158,7,43.14,72310.6,0.694,6.88
158,8,43.37,72310.6,0.694,6.88
158,9,43.03,72310.6,0.694,6.88
158,10,42.14,72310.6,0.694,6.88
158,11,42.67,72310.6,0.694,6.88
158,12,42.61,72310.6,0.694,6.88
158,13,42.03,72310.6,0.694,6.88
158,14,42.29,72310.6,0.694,6.88
158,15,40.87,72310.6,0.694,6.88
158,16,41.48,72310.6,0.694,6.88
158,17,40.43,72310.6,0.694,6.88
158,18,40.22,72310.6,0.694,6.88
158,19,40.23,72310.6,0.694,6.88
158,20,39.84,72310.6,0.694,6.88
158,21,39.81,72310.6,0.694,6.88
158,22,39.74,72310.6,0.694,6.88
158,23,40.03,72310.6,0.694,6.88
158,24,39.22,72310.6,0.694,6.88
158,25,38.36,72310.6,0.694,6.88
158,26,39.49,72310.6,0.694,6.88
158,27,38.27,72310.6,0.694,6.88
158,28,38.42,72310.6,0.694,6.88
158,29,38.44,72310.6,0.694,6.88
159,0,96.52,21754.8,0.915,7.3
159,1,96.47,21754.8,0.915,7.3
159,2,95.67,21754.8,0.915,7.3
159,3,94.5,21754.8,0.915,7.3
159,4,95.52,21754.8,0.915,7.3
159,5,94.03,21754.8,0.915,7.3
159,6,93.36,21754.8,0.915,7.3
159,7,93.41,21754.8,0.915,7.3
159,8,92.56,21754.8,0.915,7.3
159,9,92.13,21754.8,0.915,7.3
159,10,92.68,21754.8,0.915,7.3
159,11,90.8,21754.8,0.915,7.3
159,12,90.28,21754.8,0.915,7.3
159,13,90.0,21754.8,0.915,7.3
159,14,89.98,21754.8,0.915,7.3
159,15,88.19,21754.8,0.915,7.3
159,16,87.46,21754.8,0.915,7.3
159,17,87.65,21754.8,0.915,7.3
159,18,86.63,21754.8,0.915,7.3
159,19,86.73,21754.8,0.915,7.3
159,20,86.7,21754.8,0.915,7.3
159,21,85.5,21754.8,0.915,7.3
159,22,84.74,21754.8,0.915,7.3
159,23,84.99,21754.8,0.915,7.3
159,24,84.88,21754.8,0.915,7.3
159,25,83.11,21754.8,0.915,7.3
159,26,83.87,21754.8,0.915,7.3
159,27,83.37,21754.8,0.915,7.3
159,28,82.94,21754.8,0.915,7.3
159,29,82.57,21754.8,0.915,7.3
160,0,38.55,69549.0,1.139,3.47
160,1,37.08,69549.0,1.139,3.47
160,2,37.12,69549.0,1.139,3.47
160,3,36.66,69549.0,1.139,3.47
160,4,36.68,69549.0,1.139,3.47
160,5,37.25,69549.0,1.139,3.47
160,6,35.62,69549.0,1.139,3.47
160,7,35.67,69549.0,1.139,3.47
160,8,36.59,69549.0,1.139,3.47
160,9,36.22,69549.0,1.139,3.47
160,10,35.33,69549.0,1.139,3.47
160,11,35.75,69549.0,1.139,3.47
160,12,35.3,69549.0,1.139,3.47
160,13,35.68,69549.0,1.139,3.47
160,14,34.78,69549.0,1.139,3.47
160,15,35.06,69549.0,1.139,3.47
160,16,35.67,69549.0,1.139,3.47
160,17,34.46,69549.0,1.139,3.47
160,18,33.99,69549.0,1.139,3.47
160,19,34.13,69549.0,1.139,3.47
160,20,33.39,69549.0,1.139,3.47
160,21,34.58,69549.0,1.139,3.47
160,22,33.28,69549.0,1.139,3.47
160,23,32.86,69549.0,1.139,3.47
160,24,32.38,69549.0,1.139,3.47
160,25,33.16,69549.0,1.139,3.47
160,26,32.85,69549.0,1.139,3.47
160,27,31.97,69549.0,1.139,3.47
160,28,32.32,69549.0,1.139,3.47
160,29,31.08,69549.0,1.139,3.47
161,0,84.38,27732.2,0.647,2.66
161,1,84.07,27732.2,0.647,2.66
161,2,84.27,27732.2,0.647,2.66
161,3,82.59,27732.2,0.647,2.66
161,4,81.9,27732.2,0.647,2.66
161,5,81.66,27732.2,0.647,2.66
161,6,81.0,27732.2,0.647,2.66
161,7,81.9,27732.2,0.647,2.66
161,8,81.57,27732.2,0.647,2.66
161,9,80.52,27732.2,0.647,2.66
161,10,80.53,27732.2,0.647,2.66
161,11,79.56,27732.2,0.647,2.66
161,12,79.0,27732.2,0.647,2.66
161,13,78.45,27732.2,0.647,2.66
161,14,78.03,27732.2,0.647,2.66
161,15,76.97,27732.2,0.647,2.66
161,16,77.44,27732.2,0.647,2.66
161,17,76.85,27732.2,0.647,2.66
161,18,76.81,27732.2,0.647,2.66
161,19,76.05,27732.2,0.647,2.66
161,20,75.48,27732.2,0.647,2.66
161,21,74.69,27732.2,0.647,2.66
161,22,74.73,27732.2,0.647,2.66
161,23,74.63,27732.2,0.647,2.66
161,24,73.25,27732.2,0.647,2.66
161,25,73.43,27732.2,0.647,2.66
161,26,73.07,27732.2,0.647,2.66
161,27,72.15,27732.2,0.647,2.66
161,28,71.78,27732.2,0.647,2.66
161,29,71.76,27732.2,0.647,2.66
162,0,51.51,40107.1,0.936,6.46
162,1,51.99,40107.1,0.936,6.46
162,2,51.09,40107.1,0.936,6.46
162,3,51.8,40107.1,0.936,6.46
162,4,52.17,40107.1,0.936,6.46
162,5,50.3,40107.1,0.936,6.46
162,6,50.73,40107.1,0.936,6.46
162,7,49.83,40107.1,0.936,6.46
162,8,50.45,40107.1,0.936,6.46
162,9,49.02,40107.1,0.936,6.46
162,10,49.63,40107.1,0.936,6.46
162,11,48.68,40107.1,0.936,6.46
162,12,48.75,40107.1,0.936,6.46
162,13,48.06,40107.1,0.936,6.46
162,14,48.72,40107.1,0.936,6.46
162,15,47.62,40107.1,0.936,6.46
162,16,48.05,40107.1,0.936,6.46
162,17,47.33,40107.1,0.936,6.46
162,18,47.18,40107.1,0.936,6.46
162,19,47.04,40107.1,0.936,6.46
162,20,46.31,40107.1,0.936,6.46
162,21,46.53,40107.1,0.936,6.46
162,22,46.92,40107.1,0.936,6.46
162,23,45.5,40107.1,0.936,6.46
162,24,46.2,40107.1,0.936,6.46
162,25,46.1,40107.1,0.936,6.46
162,26,44.67,40107.1,0.936,6.46
162,27,44.08,40107.1,0.936,6.46
162,28,44.69,40107.1,0.936,6.46
162,29,44.0,40107.1,0.936,6.46
163,0,65.97,64610.5,0.942,2.92
163,1,64.72,64610.5,0.942,2.92
163,2,63.96,64610.5,0.942,2.92
163,3,63.45,64610.5,0.942,2.92
163,4,64.24,64610.5,0.942,2.92
163,5,63.07,64610.5,0.942,2.92
163,6,63.04,64610.5,0.942,2.92
163,7,63.16,64610.5,0.942,2.92
163,8,62.1,64610.5,0.942,2.92
163,9,61.99,64610.5,0.942,2.92
163,10,61.66,64610.5,0.942,2.92
163,11,61.68,64610.5,0.942,2.92
163,12,61.3,64610.5,0.942,2.92
163,13,60.55,64610.5,0.942,2.92
163,14,60.36,64610.5,0.942,2.92
163,15,59.8,64610.5,0.942,2.92
163,16,58.92,64610.5,0.942,2.92
163,17,59.45,64610.5,0.942,2.92
163,18,59.93,64610.5,0.942,2.92
163,19,58.2,64610.5,0.942,2.92
163,20,57.92,64610.5,0.942,2.92
163,21,57.54,64610.5,0.942,2.92
163,22,58.0,64610.5,0.942,2.92
163,23,57.52,64610.5,0.942,2.92
163,24,56.88,64610.5,0.942,2.92
163,25,56.17,64610.5,0.942,2.92
163,26,56.34,64610.5,0.942,2.92
163,27,55.17,64610.5,0.942,2.92
163,28,55.69,64610.5,0.942,2.92
163,29,55.72,64610.5,0.942,2.92
164,0,55.36,29645.6,1.013,6.76
164,1,54.93,29645.6,1.013,6.76
164,2,56.19,29645.6,1.013,6.76
164,3,54.81,29645.6,1.013,6.76
164,4,55.39,29645.6,1.013,6.76
164,5,54.46,29645.6,1.013,6.76
164,6,54.16,29645.6,1.013,6.76
164,7,54.17,29645.6,1.013,6.76
164,8,53.22,29645.6,1.013,6.76
164,9,53.44,29645.6,1.013,6.76
164,10,52.9,29645.6,1.013,6.76
164,11,52.14,29645.6,1.013,6.76
164,12,52.68,29645.6,1.013,6.76
164,13,52.09,29645.6,1.013,6.76
164,14,51.85,29645.6,1.013,6.76
164,15,51.03,29645.6,1.013,6.76
164,16,52.15,29645.6,1.013,6.76
164,17,51.5,29645.6,1.013,6.76
164,18,51.25,29645.6,1.013,6.76
164,19,50.33,29645.6,1.013,6.76
164,20,49.33,29645.6,1.013,6.76
164,21,50.88,29645.6,1.013,6.76
164,22,49.58,29645.6,1.013,6.76
164,23,48.95,29645.6,1.013,6.76
164,24,49.24,29645.6,1.013,6.76
164,25,49.33,29645.6,1.013,6.76
164,26,48.44,29645.6,1.013,6.76
164,27,48.8,29645.6,1.013,6.76
164,28,48.42,29645.6,1.013,6.76
164,29,47.05,29645.6,1.013,6.76
165,0,61.67,69078.0,0.592,3.97
165,1,62.17,69078.0,0.592,3.97
165,2,60.01,69078.0,0.592,3.97
165,3,60.97,69078.0,0.592,3.97
165,4,60.01,69078.0,0.592,3.97
165,5,60.17,69078.0,0.592,3.97
165,6,59.94,69078.0,0.592,3.97
165,7,59.59,69078.0,0.592,3.97
165,8,59.17,69078.0,0.592,3.97
165,9,58.58,69078.0,0.592,3.97
165,10,59.95,69078.0,0.592,3.97
165,11,59.42,69078.0,0.592,3.97
165,12,57.58,69078.0,0.592,3.97
165,13,58.63,69078.0,0.592,3.97
165,14,57.32,69078.0,0.592,3.97
165,15,57.26,69078.0,0.592,3.97
165,16,56.85,69078.0,0.592,3.97
165,17,56.23,69078.0,0.592,3.97
165,18,56.73,69078.0,0.592,3.97
165,19,55.98,69078.0,0.592,3.97
165,20,55.36,69078.0,0.592,3.97
165,21,54.62,69078.0,0.592,3.97
165,22,54.51,69078.0,0.592,3.97
165,23,53.81,69078.0,0.592,3.97
165,24,54.32,69078.0,0.592,3.97
165,25,53.39,69078.0,0.592,3.97
165,26,53.54,69078.0,0.592,3.97
165,27,54.04,69078.0,0.592,3.97
165,28,53.63,69078.0,0.592,3.97
165,29,52.69,69078.0,0.592,3.97
166,0,94.67,69928.1,1.001,5.67
166,1,95.16,69928.1,1.001,5.67
166,2,93.99,69928.1,1.001,5.67
166,3,93.08,69928.1,1.001,5.67
166,4,92.04,69928.1,1.001,5.67
166,5,92.46,69928.1,1.001,5.67
166,6,92.19,69928.1,1.001,5.67
166,7,90.97,69928.1,1.001,5.67
166,8,90.94,69928.1,1.001,5.67
166,9,90.12,69928.1,1.001,5.67
166,10,89.72,69928.1,1.001,5.67
166,11,88.08,69928.1,1.001,5.67
166,12,88.72,69928.1,1.001,5.67
166,13,88.83,69928.1,1.001,5.67
166,14,87.54,69928.1,1.001,5.67
166,15,87.39,69928.1,1.001,5.67
166,16,86.5,69928.1,1.001,5.67
166,17,86.57,69928.1,1.001,5.67
166,18,85.79,69928.1,1.001,5.67
166,19,84.94,69928.1,1.001,5.67
166,20,85.58,69928.1,1.001,5.67
166,21,84.89,69928.1,1.001,5.67
166,22,83.63,69928.1,1.001,5.67
166,23,83.7,69928.1,1.001,5.67
166,24,83.23,69928.1,1.001,5.67
166,25,82.79,69928.1,1.001,5.67
166,26,81.13,69928.1,1.001,5.67
166,27,81.99,69928.1,1.001,5.67
166,28,80.71,69928.1,1.001,5.67
166,29,80.33,69928.1,1.001,5.67
167,0,58.06,50448.1,1.136,1.67
167,1,56.6,50448.1,1.136,1.67
167,2,55.96,50448.1,1.136,1.67
167,3,54.76,50448.1,1.136,1.67
167,4,56.26,50448.1,1.136,1.67
167,5,54.6,50448.1,1.136,1.67
167,6,54.48,50448.1,1.136,1.67
167,7,54.52,50448.1,1.136,1.67
167,8,55.1,50448.1,1.136,1.67
167,9,54.49,50448.1,1.136,1.67
167,10,53.73,50448.1,1.136,1.67
167,11,53.67,50448.1,1.136,1.67
167,12,52.92,50448.1,1.136,1.67
167,13,53.0,50448.1,1.136,1.67
167,14,52.67,50448.1,1.136,1.67
167,15,52.82,50448.1,1.136,1.67
167,16,52.53,50448.1,1.136,1.67
167,17,52.0,50448.1,1.136,1.67
167,18,51.28,50448.1,1.136,1.67
167,19,51.54,50448.1,1.136,1.67
167,20,50.83,50448.1,1.136,1.67
167,21,50.04,50448.1,1.136,1.67
167,22,50.08,50448.1,1.136,1.67
167,23,50.03,50448.1,1.136,1.67
167,24,50.15,50448.1,1.136,1.67
167,25,49.31,50448.1,1.136,1.67
167,26,48.51,50448.1,1.136,1.67
167,27,48.85,50448.1,1.136,1.67
167,28,48.58,50448.1,1.136,1.67
167,29,48.32,50448.1,1.136,1.67
168,0,81.44,20383.2,0.626,5.37
168,1,81.07,20383.2,0.626,5.37
168,2,79.84,20383.2,0.626,5.37
168,3,79.41,20383.2,0.626,5.37
168,4,78.78,20383.2,0.626,5.37
168,5,79.23,20383.2,0.626,5.37
168,6,79.19,20383.2,0.626,5.37
168,7,77.89,20383.2,0.626,5.37
168,8,77.5,20383.2,0.626,5.37
168,9,77.94,20383.2,0.626,5.37
168,10,77.04,20383.2,0.626,5.37
168,11,76.59,20383.2,0.626,5.37
168,12,75.35,20383.2,0.626,5.37
168,13,75.87,20383.2,0.626,5.37
168,14,74.65,20383.2,0.626,5.37
168,15,74.13,20383.2,0.626,5.37
168,16,74.1,20383.2,0.626,5.37
168,17,73.56,20383.2,0.626,5.37
168,18,73.33,20383.2,0.626,5.37
168,19,72.3,20383.2,0.626,5.37
168,20,73.08,20383.2,0.626,5.37
168,21,72.74,20383.2,0.626,5.37
168,22,70.79,20383.2,0.626,5.37
168,23,71.83,20383.2,0.626,5.37
168,24,70.52,20383.2,0.626,5.37
168,25,70.93,20383.2,0.626,5.37
168,26,70.05,20383.2,0.626,5.37
168,27,69.68,20383.2,0.626,5.37
168,28,69.16,20383.2,0.626,5.37
168,29,69.44,20383.2,0.626,5.37
169,0,72.22,37222.3,0.666,4.16
169,1,72.77,37222.3,0.666,4.16
169,2,72.64,37222.3,0.666,4.16
169,3,72.07,37222.3,0.666,4.16
169,4,72.5,37222.3,0.666,4.16
169,5,70.7,37222.3,0.666,4.16
169,6,71.06,37222.3,0.666,4.16
169,7,70.15,37222.3,0.666,4.16
169,8,70.45,37222.3,0.666,4.16
169,9,69.45,37222.3,0.666,4.16
169,10,68.88,37222.3,0.666,4.16
169,11,69.35,37222.3,0.666,4.16
169,12,68.08,37222.3,0.666,4.16
169,13,67.24,37222.3,0.666,4.16
169,14,67.31,37222.3,0.666,4.16
169,15,67.5,37222.3,0.666,4.16
169,16,67.51,37222.3,0.666,4.16
169,17,66.49,37222.3,0.666,4.16
169,18,66.72,37222.3,0.666,4.16
169,19,65.01,37222.3,0.666,4.16
169,20,65.09,37222.3,0.666,4.16
169,21,64.79,37222.3,0.666,4.16
169,22,64.5,37222.3,0.666,4.16
169,23,64.22,37222.3,0.666,4.16
169,24,64.15,37222.3,0.666,4.16
169,25,63.2,37222.3,0.666,4.16
169,26,63.12,37222.3,0.666,4.16
169,27,62.65,37222.3,0.666,4.16
169,28,61.83,37222.3,0.666,4.16
169,29,61.86,37222.3,0.666,4.16
170,0,89.66,57015.6,1.18,5.11
170,1,89.18,57015.6,1.18,5.11
170,2,88.82,57015.6,1.18,5.11
170,3,88.38,57015.6,1.18,5.11
170,4,87.66,57015.6,1.18,5.11
170,5,88.05,57015.6,1.18,5.11
170,6,86.36,57015.6,1.18,5.11
170,7,86.12,57015.6,1.18,5.11
170,8,87.41,57015.6,1.18,5.11
170,9,85.03,57015.6,1.18,5.11
170,10,84.41,57015.6,1.18,5.11
170,11,84.99,57015.6,1.18,5.11
170,12,83.12,57015.6,1.18,5.11
170,13,83.58,57015.6,1.18,5.11
170,14,84.31,57015.6,1.18,5.11
170,15,82.0,57015.6,1.18,5.11
170,16,81.31,57015.6,1.18,5.11
170,17,81.09,57015.6,1.18,5.11
170,18,81.83,57015.6,1.18,5.11
170,19,81.47,57015.6,1.18,5.11
170,20,80.19,57015.6,1.18,5.11
170,21,80.33,57015.6,1.18,5.11
170,22,80.21,57015.6,1.18,5.11
170,23,79.95,57015.6,1.18,5.11
170,24,78.47,57015.6,1.18,5.11
170,25,76.98,57015.6,1.18,5.11
170,26,77.25,57015.6,1.18,5.11
170,27,76.99,57015.6,1.18,5.11
170,28,76.61,57015.6,1.18,5.11
170,29,76.18,57015.6,1.18,5.11
171,0,114.87,78871.2,0.627,2.18
171,1,114.36,78871.2,0.627,2.18
171,2,113.05,78871.2,0.627,2.18
171,3,113.09,78871.2,0.627,2.18
171,4,112.13,78871.2,0.627,2.18
171,5,111.39,78871.2,0.627,2.18
171,6,111.22,78871.2,0.627,2.18
171,7,110.21,78871.2,0.627,2.18
171,8,110.61,78871.2,0.627,2.18
171,9,108.27,78871.2,0.627,2.18
171,10,108.14,78871.2,0.627,2.18
171,11,107.75,78871.2,0.627,2.18
171,12,107.44,78871.2,0.627,2.18
171,13,107.26,78871.2,0.627,2.18
171,14,106.02,78871.2,0.627,2.18
171,15,104.73,78871.2,0.627,2.18
171,16,105.28,78871.2,0.627,2.18
171,17,104.64,78871.2,0.627,2.18
171,18,102.7,78871.2,0.627,2.18
171,19,103.08,78871.2,0.627,2.18
171,20,101.69,78871.2,0.627,2.18
171,21,101.57,78871.2,0.627,2.18
171,22,100.86,78871.2,0.627,2.18
171,23,101.12,78871.2,0.627,2.18
171,24,100.18,78871.2,0.627,2.18
171,25,98.89,78871.2,0.627,2.18
171,26,99.38,78871.2,0.627,2.18
171,27,97.63,78871.2,0.627,2.18
171,28,97.92,78871.2,0.627,2.18
171,29,96.76,78871.2,0.627,2.18
172,0,95.75,57908.8,1.098,6.16
172,1,95.69,57908.8,1.098,6.16
172,2,95.2,57908.8,1.098,6.16
172,3,95.11,57908.8,1.098,6.16
172,4,93.91,57908.8,1.098,6.16
172,5,93.6,57908.8,1.098,6.16
172,6,92.74,57908.8,1.098,6.16
172,7,92.55,57908.8,1.098,6.16
172,8,92.18,57908.8,1.098,6.16
172,9,91.42,57908.8,1.098,6.16
172,10,90.07,57908.8,1.098,6.16
172,11,90.64,57908.8,1.098,6.16
172,12,90.16,57908.8,1.098,6.16
172,13,89.14,57908.8,1.098,6.16
172,14,88.34,57908.8,1.098,6.16
172,15,89.23,57908.8,1.098,6.16
172,16,88.24,57908.8,1.098,6.16
172,17,87.38,57908.8,1.098,6.16
172,18,86.43,57908.8,1.098,6.16
172,19,86.09,57908.8,1.098,6.16
172,20,86.66,57908.8,1.098,6.16
172,21,85.58,57908.8,1.098,6.16
172,22,84.74,57908.8,1.098,6.16
172,23,84.77,57908.8,1.098,6.16
172,24,83.62,57908.8,1.098,6.16
172,25,84.28,57908.8,1.098,6.16
172,26,83.71,57908.8,1.098,6.16
172,27,82.3,57908.8,1.098,6.16
172,28,81.72,57908.8,1.098,6.16
172,29,80.23,57908.8,1.098,6.16
173,0,48.6,35588.2,0.845,7.04
173,1,48.42,35588.2,0.845,7.04
173,2,48.9,35588.2,0.845,7.04
173,3,48.42,35588.2,0.845,7.04
173,4,47.65,35588.2,0.845,7.04
173,5,47.93,35588.2,0.845,7.04
173,6,48.07,35588.2,0.845,7.04
173,7,47.82,35588.2,0.845,7.04
173,8,46.35,35588.2,0.845,7.04
173,9,46.98,35588.2,0.845,7.04
173,10,46.1,35588.2,0.845,7.04
173,11,46.99,35588.2,0.845,7.04
173,12,46.67,35588.2,0.845,7.04
173,13,45.58,35588.2,0.845,7.04
173,14,45.39,35588.2,0.845,7.04
173,15,45.29,35588.2,0.845,7.04
173,16,44.13,35588.2,0.845,7.04
173,17,45.17,35588.2,0.845,7.04
173,18,44.61,35588.2,0.845,7.04
